"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.URL1","Input.NAME1","Input.URL2","Input.NAME2","Input.URL3","Input.NAME3","Input.URL4","Input.NAME4","Input.URL5","Input.NAME5","Answer.Performance1","Answer.Performance2","Answer.Performance3","Answer.Performance4","Answer.Performance5","Answer.Reason1","Answer.Reason2","Answer.Reason3","Answer.Reason4","Answer.Reason5","Approve","Reject"
"3FJ2RVH250JNJWXNQ5S1J71GNCK29V","373P3486EGZJT0EYCYGAG48EV7G8CH","Rate a robot's performance of a task in a video","Provided a video of a robot performing a task, rate the robot's performance.","robotics, trajectory, evaluation, quality, imitation learning, learning from demonstration, robot","$0.25","Sun Sep 02 12:50:47 PDT 2018","1","BatchId:3359397;OriginalHitTemplateId:920937332;","600","259200","Wed Sep 05 12:50:47 PDT 2018","","","3D3VGR7TA2SKVYNMEOBUIM2QSIC3R4","A34PZU7S7JCAJO","Submitted","Sun Sep 02 12:52:28 PDT 2018","Sun Sep 02 12:55:49 PDT 2018","Wed Sep 05 12:55:49 PDT 2018","","","","201","0% (0/0)","0% (0/0)","0% (0/0)","https://drive.google.com/file/d/1Km4HcmG-YsvYncGZH4BKaqJR8mCpLE0a/preview","tpgmm_envC_initD_user2.avi","https://drive.google.com/file/d/1LAXrOWK3zAcILU2ym5Y-u3LvPPG-_ehI/preview","promp_envC_initB_user1.avi","https://drive.google.com/file/d/16HbdWTlY_K6gIKRBnc9Szoet-f6F93Y0/preview","clfdm_envC_initA_user2_g.avi","https://drive.google.com/file/d/1SifluyLwWpzNjsymqQjqxJTTqamn1N_P/preview","tlgc_envC_initD_user4.avi","https://drive.google.com/file/d/1aWXaoLwtByn8k-xgvS0-9NTgL-xko5XA/preview","clfdm_envC_initB_user5.avi","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","GoalFailed|Inefficient","Inefficient|Unsafe","GoalFailed|Inefficient","Inefficient|Unsafe","Inefficient|Unsafe"
"3TRB893CSKN9K7H1ANF67F4B2517G7","373P3486EGZJT0EYCYGAG48EV7G8CH","Rate a robot's performance of a task in a video","Provided a video of a robot performing a task, rate the robot's performance.","robotics, trajectory, evaluation, quality, imitation learning, learning from demonstration, robot","$0.25","Sun Sep 02 12:50:47 PDT 2018","1","BatchId:3359397;OriginalHitTemplateId:920937332;","600","259200","Wed Sep 05 12:50:47 PDT 2018","","","3MHW492WW2QDARCDTQLJFI0ZDF5VM4","ABBMKMTKDC065","Submitted","Sun Sep 02 12:51:19 PDT 2018","Sun Sep 02 12:54:06 PDT 2018","Wed Sep 05 12:54:06 PDT 2018","","","","167","0% (0/0)","0% (0/0)","0% (0/0)","https://drive.google.com/file/d/18xrXECX1hgw8A-k4iQxgcLsQUWj0DHAM/preview","promp_envC_initB_user10.avi","https://drive.google.com/file/d/1RA0thSq1vPs3mbLUZWxEIkF-IsugSEhf/preview","tpgmm_envC_initD_user7.avi","https://drive.google.com/file/d/1m9s1Pst6unUePPmjzvtvXMSOT1VAGfAR/preview","tpgmm_envC_initB_user2_g.avi","https://drive.google.com/file/d/1bWkTUyzBehHuH17a1ir6kQWINWA24Jf0/preview","tpgmm_envC_initA_user5.avi","https://drive.google.com/file/d/1A3CW9jdCFgTRh01DdVd3gy5GaQkQOG-_/preview","promp_envC_initD_user5.avi","Agree","Agree","Strongly agree","Strongly agree","Agree","GoalFailed","GoalFailed","GoalFailed","Inefficient","Inefficient"
"3G3AJKPCXM5CNBKI2V35B3R5GY0Y49","373P3486EGZJT0EYCYGAG48EV7G8CH","Rate a robot's performance of a task in a video","Provided a video of a robot performing a task, rate the robot's performance.","robotics, trajectory, evaluation, quality, imitation learning, learning from demonstration, robot","$0.25","Sun Sep 02 12:50:47 PDT 2018","1","BatchId:3359397;OriginalHitTemplateId:920937332;","600","259200","Wed Sep 05 12:50:47 PDT 2018","","","3HPZF4IVNO6H5ZVRLCEPJLZH1I3YCY","A4RT8SPRCRYVN","Submitted","Sun Sep 02 12:51:34 PDT 2018","Sun Sep 02 12:58:48 PDT 2018","Wed Sep 05 12:58:48 PDT 2018","","","","434","0% (0/0)","0% (0/0)","0% (0/0)","https://drive.google.com/file/d/1SAbrztNNJDWo1IFoiQxYGOIZNZfdqH0k/preview","tlgc_envC_initD_user10.avi","https://drive.google.com/file/d/1struFBQlvVwl-TErsWrCLI0yD4b0lCXL/preview","clfdm_envC_initB_user7.avi","https://drive.google.com/file/d/1wpEfINOcrAv9mV8Zo-1ZfR42K8Soe2aS/preview","promp_envC_initC_user2_g.avi","https://drive.google.com/file/d/1pc3kgk08W5uOYgpHOd53u031KvmcMXmo/preview","tlgc_envC_initB_user1.avi","https://drive.google.com/file/d/1LWEZcEXKwTTTcSa-QIHlo4lnwpe5U7D2/preview","clfdm_envC_initA_user8.avi","Agree","Disagree","Disagree","Agree","Agree","","Inefficient","Inefficient","Inefficient","GoalFailed|Inefficient"
"3YLPJ8OXX9QNN6U8XZH3SPKWET74XC","373P3486EGZJT0EYCYGAG48EV7G8CH","Rate a robot's performance of a task in a video","Provided a video of a robot performing a task, rate the robot's performance.","robotics, trajectory, evaluation, quality, imitation learning, learning from demonstration, robot","$0.25","Sun Sep 02 12:50:47 PDT 2018","1","BatchId:3359397;OriginalHitTemplateId:920937332;","600","259200","Wed Sep 05 12:50:47 PDT 2018","","","3MMN5BL1W1HTYIAU9GFDWN8GMVCM3Y","A212OY08MFDGU3","Submitted","Sun Sep 02 12:52:31 PDT 2018","Sun Sep 02 12:53:04 PDT 2018","Wed Sep 05 12:53:04 PDT 2018","","","","33","0% (0/0)","0% (0/0)","0% (0/0)","https://drive.google.com/file/d/1OUXWApSgVgWJKdrKZ09AK8g_PKpg2ei8/preview","tpgmm_envC_initA_user10.avi","https://drive.google.com/file/d/1LCP9O2CqlIXt9Y6f9Xt-4mTv0KFEriq6/preview","tlgc_envC_initA_user1.avi","https://drive.google.com/file/d/16HbdWTlY_K6gIKRBnc9Szoet-f6F93Y0/preview","clfdm_envC_initA_user2_g.avi","https://drive.google.com/file/d/1bbTSF_AiZkXES-yEqcZ0kTmg8MMvgu4r/preview","tlgc_envC_initC_user5.avi","https://drive.google.com/file/d/18cg6KHoVbSPg-9WPeJ6onEAtypRNj6lB/preview","clfdm_envC_initA_user7.avi","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","","","GoalFailed","",""
"3G3AJKPCXM5CNBKI2V35B3R5GZ14YI","373P3486EGZJT0EYCYGAG48EV7G8CH","Rate a robot's performance of a task in a video","Provided a video of a robot performing a task, rate the robot's performance.","robotics, trajectory, evaluation, quality, imitation learning, learning from demonstration, robot","$0.25","Sun Sep 02 12:50:47 PDT 2018","1","BatchId:3359397;OriginalHitTemplateId:920937332;","600","259200","Wed Sep 05 12:50:47 PDT 2018","","","3HHRAGRYXAI3DNKM35V0F407HN1O9W","A2HWF3DPE0MDCN","Submitted","Sun Sep 02 12:51:28 PDT 2018","Sun Sep 02 12:55:25 PDT 2018","Wed Sep 05 12:55:25 PDT 2018","","","","237","0% (0/0)","0% (0/0)","0% (0/0)","https://drive.google.com/file/d/1E53RyZ-giAYpuT8KFjlxB6z2eknTVTZ4/preview","clfdm_envC_initD_user10.avi","https://drive.google.com/file/d/108odpHqzBTlHeCAZTcMhE6Ehk7-4BJc3/preview","tlgc_envC_initB_user8.avi","https://drive.google.com/file/d/1wpEfINOcrAv9mV8Zo-1ZfR42K8Soe2aS/preview","promp_envC_initC_user2_g.avi","https://drive.google.com/file/d/1zc_MQHnEot5N6Qanc3y0rzYuWVPCB0UY/preview","promp_envC_initA_user9.avi","https://drive.google.com/file/d/1HELaI-o9UnmI8o5ZrtmE_O0t62t1pnmO/preview","tlgc_envC_initC_user1.avi","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","","","GoalFailed","",""
"3BAWBGQGYMCS247WZIES7G7LPJOV7H","373P3486EGZJT0EYCYGAG48EV7G8CH","Rate a robot's performance of a task in a video","Provided a video of a robot performing a task, rate the robot's performance.","robotics, trajectory, evaluation, quality, imitation learning, learning from demonstration, robot","$0.25","Sun Sep 02 12:50:47 PDT 2018","1","BatchId:3359397;OriginalHitTemplateId:920937332;","600","259200","Wed Sep 05 12:50:47 PDT 2018","","","3FTOP5WARH17GI5CNWK2EXISFPY0JE","A1LD9ZQ3XTCWUN","Submitted","Sun Sep 02 13:03:55 PDT 2018","Sun Sep 02 13:07:36 PDT 2018","Wed Sep 05 13:07:36 PDT 2018","","","","221","0% (0/0)","0% (0/0)","0% (0/0)","https://drive.google.com/file/d/1z5yKMzZR8cFOmqmplq5j7-02CWIFp3db/preview","tpgmm_envC_initC_user8.avi","https://drive.google.com/file/d/17esBh9R_elBQulWGGqAixdtMmJRWzvRT/preview","promp_envC_initC_user6.avi","https://drive.google.com/file/d/16HbdWTlY_K6gIKRBnc9Szoet-f6F93Y0/preview","clfdm_envC_initA_user2_g.avi","https://drive.google.com/file/d/1jUGxwl8l89hipTeL74H9ibBZoKpRPF3E/preview","clfdm_envC_initD_user7.avi","https://drive.google.com/file/d/1Plv52fkT8g5jQAhTPFVb4Hd0Tv9w76iw/preview","tlgc_envC_initA_user8.avi","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","GoalFailed|Inefficient|Unsafe","GoalFailed|Inefficient|Unsafe","GoalFailed|Inefficient|Unsafe","GoalFailed|Inefficient|Unsafe","GoalFailed|Inefficient|Unsafe"
"3UUIU9GZC6IY28PO6UZG8E541SDT5K","373P3486EGZJT0EYCYGAG48EV7G8CH","Rate a robot's performance of a task in a video","Provided a video of a robot performing a task, rate the robot's performance.","robotics, trajectory, evaluation, quality, imitation learning, learning from demonstration, robot","$0.25","Sun Sep 02 12:50:47 PDT 2018","1","BatchId:3359397;OriginalHitTemplateId:920937332;","600","259200","Wed Sep 05 12:50:47 PDT 2018","","","3TOK3KHVJVVZZ4WTO8XG1891MXDO7K","AZLZA0Q87TJZO","Submitted","Sun Sep 02 12:51:14 PDT 2018","Sun Sep 02 12:57:05 PDT 2018","Wed Sep 05 12:57:05 PDT 2018","","","","351","0% (0/0)","0% (0/0)","0% (0/0)","https://drive.google.com/file/d/1FSXIByazFigDofMnyXPnXkrv8RaSVj76/preview","tpgmm_envC_initB_user4.avi","https://drive.google.com/file/d/1tBbUYI661YvlNqbVGn1K37Ae-dX9Gn8G/preview","clfdm_envC_initB_user10.avi","https://drive.google.com/file/d/1wpEfINOcrAv9mV8Zo-1ZfR42K8Soe2aS/preview","promp_envC_initC_user2_g.avi","https://drive.google.com/file/d/1zPOKJbaGPRNnfrpdxesAc3bICdsUYOxM/preview","tpgmm_envC_initB_user9.avi","https://drive.google.com/file/d/1Me2f23mekr-ljnopqYAl9yX6rEx4z_q1/preview","tlgc_envC_initD_user9.avi","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","","GoalFailed|Unsafe","GoalFailed|Inefficient","",""
"3S37Y8CWI9D8Y6PINULHQ66P5R14WJ","373P3486EGZJT0EYCYGAG48EV7G8CH","Rate a robot's performance of a task in a video","Provided a video of a robot performing a task, rate the robot's performance.","robotics, trajectory, evaluation, quality, imitation learning, learning from demonstration, robot","$0.25","Sun Sep 02 12:50:47 PDT 2018","1","BatchId:3359397;OriginalHitTemplateId:920937332;","600","259200","Wed Sep 05 12:50:47 PDT 2018","","","3TK8OJTYM3YJVU9QL6DBWMUUIKGVP0","AYJEQZWQZ471L","Submitted","Sun Sep 02 12:52:18 PDT 2018","Sun Sep 02 12:53:49 PDT 2018","Wed Sep 05 12:53:49 PDT 2018","","","","91","0% (0/0)","0% (0/0)","0% (0/0)","https://drive.google.com/file/d/1iyN0laLUq0OcWDIezvfynZEp9Apapk8O/preview","clfdm_envC_initC_user8.avi","https://drive.google.com/file/d/1r7I6lLJd5xaL4SECR6y1ZE87aOMD5Rl7/preview","tlgc_envC_initC_user7.avi","https://drive.google.com/file/d/1m9s1Pst6unUePPmjzvtvXMSOT1VAGfAR/preview","tpgmm_envC_initB_user2_g.avi","https://drive.google.com/file/d/1knGiFw16unCtZY-OmJgKvgPinNGCuLhV/preview","clfdm_envC_initC_user2.avi","https://drive.google.com/file/d/1mBSlfIZ-1oEEd5sdi_nAq-NG4PVGqGZh/preview","tpgmm_envC_initD_user8.avi","Agree","Agree","Agree","Agree","Agree","Unsafe","Unsafe","GoalFailed|Inefficient","Unsafe","Unsafe"
"3B9J25CZ26QIMTLOW4HYCFFSRRMCSP","373P3486EGZJT0EYCYGAG48EV7G8CH","Rate a robot's performance of a task in a video","Provided a video of a robot performing a task, rate the robot's performance.","robotics, trajectory, evaluation, quality, imitation learning, learning from demonstration, robot","$0.25","Sun Sep 02 12:50:47 PDT 2018","1","BatchId:3359397;OriginalHitTemplateId:920937332;","600","259200","Wed Sep 05 12:50:47 PDT 2018","","","3OUYGIZWR9B32T8AI9PMBT44OO40PE","A212OY08MFDGU3","Submitted","Sun Sep 02 12:51:32 PDT 2018","Sun Sep 02 12:52:10 PDT 2018","Wed Sep 05 12:52:10 PDT 2018","","","","38","0% (0/0)","0% (0/0)","0% (0/0)","https://drive.google.com/file/d/1mbMIuVg1Y4tT7ngKLps9tqiXmEjLvH3P/preview","tpgmm_envC_initD_user9.avi","https://drive.google.com/file/d/1hzerCoRymvW_oC3a6HvMNXPV2d07w87j/preview","tpgmm_envC_initA_user7.avi","https://drive.google.com/file/d/1wpEfINOcrAv9mV8Zo-1ZfR42K8Soe2aS/preview","promp_envC_initC_user2_g.avi","https://drive.google.com/file/d/1d_306t9tc-y9auzja5riGWT2AAGWk0Mf/preview","tpgmm_envC_initB_user6.avi","https://drive.google.com/file/d/14-ALIP0ILrBZPikp4KGBFpTGKxRqTCo_/preview","clfdm_envC_initB_user1.avi","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Agree","","","GoalFailed","",""
"3MJ9GGZYO4J1OF7SIB61F2C0TU22AA","373P3486EGZJT0EYCYGAG48EV7G8CH","Rate a robot's performance of a task in a video","Provided a video of a robot performing a task, rate the robot's performance.","robotics, trajectory, evaluation, quality, imitation learning, learning from demonstration, robot","$0.25","Sun Sep 02 12:50:47 PDT 2018","1","BatchId:3359397;OriginalHitTemplateId:920937332;","600","259200","Wed Sep 05 12:50:47 PDT 2018","","","3H7Z272LX9KGZPXW72B59DWSRMELP7","A1BIZVZ6ZQPPQP","Submitted","Sun Sep 02 12:51:56 PDT 2018","Sun Sep 02 12:56:04 PDT 2018","Wed Sep 05 12:56:04 PDT 2018","","","","248","0% (0/0)","0% (0/0)","0% (0/0)","https://drive.google.com/file/d/1XhlaGxFIMb4l8Abnf_U63ymgkCrN1ngj/preview","clfdm_envC_initD_user2.avi","https://drive.google.com/file/d/1qrXHpM1o5IoJox6e9ulOOf2HxUve4zi9/preview","promp_envC_initB_user4.avi","https://drive.google.com/file/d/1m9s1Pst6unUePPmjzvtvXMSOT1VAGfAR/preview","tpgmm_envC_initB_user2_g.avi","https://drive.google.com/file/d/11JDbPweXNWS62hkoqvJpNy_ggeSRq0AV/preview","clfdm_envC_initC_user4.avi","https://drive.google.com/file/d/1wIZqc4tgW4uwmapPt57tlap9wjAIr0Ma/preview","tpgmm_envC_initA_user1.avi","Agree","Strongly agree","Strongly agree","Agree","Agree","Inefficient","","","Unsafe","Inefficient"
